"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"MLB","Classic",5218752544,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193708406,"2026-08-14 21:38:00",22,112.15,"$0.00","$0.00",53,"$0.10","$5.00",1
"MLB","Classic",5218757410,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193708407,"2026-08-14 21:38:00",23,112.15,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5218757016,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193708395,"2026-08-14 21:38:00",8,112.15,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5218752506,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",193708378,"2026-08-14 21:38:00",6,139.9,"$0.00","$0.00",99,"$0.25","$25.00",1
"MLB","Classic",5218757299,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",193708378,"2026-08-14 21:38:00",20,120.7,"$0.00","$0.00",99,"$0.25","$25.00",1
"MLB","Classic",5218752507,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",193708378,"2026-08-14 21:38:00",30,112.15,"$0.00","$0.00",99,"$0.25","$25.00",1
"MLB","Classic",5218752145,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night)",193708414,"2026-08-14 21:38:00",13,112.15,"$0.00","$0.00",41,"$0.25","$10.00",2
"MLB","Classic",5218569399,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (1/3)",193775696,"2026-08-14 19:10:00",41,88.25,"$0.00","$0.00",111,"$0.10","$10.00",2
"MLB","Classic",5218579468,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (2/3)",193775696,"2026-08-14 19:10:00",43,88.1,"$0.00","$0.00",111,"$0.10","$10.00",2
"MLB","Classic",5218579469,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (3/3)",193775696,"2026-08-14 19:10:00",58,82.45,"$0.00","$0.00",111,"$0.10","$10.00",2
"MLB","Classic",5218579435,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (7/7)",193776225,"2026-08-14 19:10:00",10,121.05,"$0.00","$0.00",146,"$0.10","$20.00",1
"MLB","Classic",5218579431,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (3/7)",193776225,"2026-08-14 19:10:00",35,104.75,"$0.00","$0.00",146,"$0.10","$20.00",1
"MLB","Classic",5218579433,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (5/7)",193776225,"2026-08-14 19:10:00",37,103.85,"$0.00","$0.00",146,"$0.10","$20.00",1
"MLB","Classic",5218579434,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (6/7)",193776225,"2026-08-14 19:10:00",51,96.65,"$0.00","$0.00",146,"$0.10","$20.00",1
"MLB","Classic",5218578856,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/7)",193776225,"2026-08-14 19:10:00",68,89,"$0.00","$0.00",146,"$0.10","$20.00",1
"MLB","Classic",5218579430,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/7)",193776225,"2026-08-14 19:10:00",72,88.25,"$0.00","$0.00",146,"$0.10","$20.00",1
"MLB","Classic",5218579432,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (4/7)",193776225,"2026-08-14 19:10:00",74,88.1,"$0.00","$0.00",146,"$0.10","$20.00",1
"MLB","Showdown Captain Mode",5218754280,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ LAD)",193708604,"2026-08-14 22:10:00",15,60,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5218754268,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ LAD)",193708607,"2026-08-14 22:10:00",30,64.9,"$0.00","$0.00",48,"$0.10","$5.00",1
"MLB","Showdown Captain Mode",5218571160,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (NYY @ TOR)",193708558,"2026-08-14 19:15:00",15,30,"$0.00","$0.00",18,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5218571199,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (NYY @ TOR)",193708559,"2026-08-14 19:15:00",9,51.95,"$0.00","$0.00",18,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5218580190,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (NYY @ TOR)",193708560,"2026-08-14 19:15:00",19,28,"$0.00","$0.00",20,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5218571274,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (NYY @ TOR)",193708561,"2026-08-14 19:15:00",3,72.75,"$0.00","$0.00",29,"$0.10","$5.00",1
"MLB","Classic",5218577314,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193770774,"2026-08-14 18:10:00",6,100.4,"$0.00","$0.00",20,"$0.25","$5.00",1
"MLB","Classic",5218577139,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193708538,"2026-08-14 18:10:00",48,62.4,"$0.00","$0.00",57,"$0.10","$5.00",1
"GOLF","Showdown",5218153375,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2 TOUR) (3/3)",193711245,"2026-08-14 11:20:00",13,243.3,"$0.00","$0.00",106,"$0.25","$25.00",1
"GOLF","Showdown",5218153346,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2 TOUR) (1/3)",193711245,"2026-08-14 11:20:00",44,203.95,"$0.00","$0.00",106,"$0.25","$25.00",1
"GOLF","Showdown",5218153374,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2 TOUR) (2/3)",193711245,"2026-08-14 11:20:00",68,180.1,"$0.00","$0.00",106,"$0.25","$25.00",1
"MLB","Classic",5217748800,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",193663561,"2026-08-13 22:07:00",4,110.5,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5217758581,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",193663561,"2026-08-13 22:07:00",26,83.2,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5217758582,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",193663561,"2026-08-13 22:07:00",104,31.4,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5217758551,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193663578,"2026-08-13 22:07:00",4,89.2,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5217758489,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193663588,"2026-08-13 22:07:00",2,110.5,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5217758614,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night) (3/3)",193663596,"2026-08-13 22:07:00",1,114.5,"$0.00","$5.00",118,"$0.10","$10.00",2
"MLB","Classic",5217758613,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night) (2/3)",193663596,"2026-08-13 22:07:00",25,83.2,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Classic",5217758458,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night) (1/3)",193663596,"2026-08-13 22:07:00",66,51.7,"$0.00","$0.00",118,"$0.10","$10.00",2
"MLB","Classic",5217758429,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night)",193663597,"2026-08-13 22:07:00",40,31.4,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5217423564,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Afternoon)",193662861,"2026-08-13 15:07:00",6,114.8,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5217413167,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Afternoon)",193662863,"2026-08-13 15:07:00",35,70.85,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5217423561,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Afternoon)",193662864,"2026-08-13 15:07:00",4,114.8,"$0.00","$0.00",23,"$1.00","$20.00",1
"MLB","Classic",5217317293,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x]",193662565,"2026-08-13 13:10:00",32,72.65,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5217310678,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/3)",193662592,"2026-08-13 13:10:00",140,84.75,"$0.00","$0.00",237,"$0.10","$20.00",1
"MLB","Classic",5217311320,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/3)",193662592,"2026-08-13 13:10:00",157,79.4,"$0.00","$0.00",237,"$0.10","$20.00",1
"MLB","Classic",5217311321,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (3/3)",193662592,"2026-08-13 13:10:00",174,72.65,"$0.00","$0.00",237,"$0.10","$20.00",1
"MLB","Classic",5217311260,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",193662594,"2026-08-13 13:10:00",10,120.1,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Classic",5217316735,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",193662594,"2026-08-13 13:10:00",57,79.4,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5217379912,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193662821,"2026-08-13 13:35:00",20,24,"$0.00","$0.00",22,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5217371161,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193662822,"2026-08-13 13:35:00",19,19,"$0.00","$0.00",22,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5217371133,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193662823,"2026-08-13 13:35:00",20,20.5,"$0.00","$0.00",22,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5217371126,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193662824,"2026-08-13 13:35:00",37,14.5,"$0.00","$0.00",38,"$0.10","$5.00",1
"GOLF","Classic",5216898499,"PGA TOUR Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",193686131,"2026-08-13 08:10:00",44,438.5,"$0.00","$0.00",95,"$0.25","$20.00",1
"GOLF","Classic",5216898494,"PGA TOUR Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",193686131,"2026-08-13 08:10:00",83,394,"$0.00","$0.00",95,"$0.25","$20.00",1
"GOLF","Showdown",5216964658,"PGA TOUR Showdown Satellite to NFL Best Ball $25 Millionaire (Round 1 TOUR)",193600486,"2026-08-13 08:10:00",78,194.1,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5216770429,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193677449,"2026-08-12 22:10:00",10,95.1,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5216770481,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193679176,"2026-08-12 22:10:00",9,95.1,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5216770494,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193679203,"2026-08-12 22:10:00",13,92.35,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5216761217,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193619899,"2026-08-12 22:10:00",42,92.35,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5216761281,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (2/7)",193650443,"2026-08-12 22:10:00",49,103.35,"$0.00","$0.00",201,"$0.10","$20.00",1
"MLB","Classic",5216761285,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (6/7)",193650443,"2026-08-12 22:10:00",100,95.1,"$0.00","$0.00",201,"$0.10","$20.00",1
"MLB","Classic",5216761284,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (5/7)",193650443,"2026-08-12 22:10:00",109,92.35,"$0.00","$0.00",201,"$0.10","$20.00",1
"MLB","Classic",5216761262,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (1/7)",193650443,"2026-08-12 22:10:00",125,88.8,"$0.00","$0.00",201,"$0.10","$20.00",1
"MLB","Classic",5216761286,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (7/7)",193650443,"2026-08-12 22:10:00",161,79.8,"$0.00","$0.00",201,"$0.10","$20.00",1
"MLB","Classic",5216761283,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (4/7)",193650443,"2026-08-12 22:10:00",170,77.05,"$0.00","$0.00",201,"$0.10","$20.00",1
"MLB","Classic",5216761282,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (3/7)",193650443,"2026-08-12 22:10:00",197,51.8,"$0.00","$0.00",201,"$0.10","$20.00",1
"MLB","Classic",5216760675,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (1/2)",193650444,"2026-08-12 22:10:00",43,95.1,"$0.00","$0.00",87,"$0.25","$20.00",1
"MLB","Classic",5216770355,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Night) (2/2)",193650444,"2026-08-12 22:10:00",51,92.35,"$0.00","$0.00",87,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5216789529,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (KC @ LAD)",193619919,"2026-08-12 22:10:00",19,55.5,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5216789538,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (KC @ LAD)",193619920,"2026-08-12 22:10:00",5,72.08,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5216789332,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (KC @ LAD)",193619921,"2026-08-12 22:10:00",17,50.5,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5216592688,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193619851,"2026-08-12 18:40:00",1,127.05,"$0.00","$5.00",23,"$0.25","$5.00",1
"MLB","Classic",5216585133,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193619853,"2026-08-12 18:40:00",4,139.3,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5216585109,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193670667,"2026-08-12 18:40:00",5,143.6,"$0.00","$0.00",20,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5216385225,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ SD)",193619827,"2026-08-12 16:10:00",17,42,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5216392851,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ SD)",193619828,"2026-08-12 16:10:00",14,51.23,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5216392877,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ SD)",193619829,"2026-08-12 16:10:00",19,39,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5216392942,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (MIL @ SD)",193619830,"2026-08-12 16:10:00",30,42.5,"$0.00","$0.00",37,"$0.10","$5.00",1
"MLB","Classic",5216328370,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Early)",193654476,"2026-08-12 13:40:00",7,110.15,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5216317305,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (Early) (3/3)",193651716,"2026-08-12 13:40:00",48,90.9,"$0.00","$0.00",118,"$0.25","$25.00",5
"MLB","Classic",5216317233,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (Early) (1/3)",193651716,"2026-08-12 13:40:00",108,61.9,"$0.00","$0.00",118,"$0.25","$25.00",5
"MLB","Classic",5216317292,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [5x] (Early) (2/3)",193651716,"2026-08-12 13:40:00",117,39.45,"$0.00","$0.00",118,"$0.25","$25.00",5
"MLB","Classic",5216317182,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Early) (1/2)",193619173,"2026-08-12 13:40:00",38,91.6,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Classic",5216327998,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (Early) (2/2)",193619173,"2026-08-12 13:40:00",89,55.5,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5215771402,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (KC @ LAD)",193580637,"2026-08-11 22:10:00",11,55,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5215776669,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (KC @ LAD)",193580638,"2026-08-11 22:10:00",13,47.2,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5215771038,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (KC @ LAD)",193580640,"2026-08-11 22:10:00",40,47.8,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5215741992,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193628927,"2026-08-11 21:38:00",32,76.85,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5215742478,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193580412,"2026-08-11 21:38:00",40,68.5,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5215748199,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193580413,"2026-08-11 21:38:00",9,105.25,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5215748679,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193580414,"2026-08-11 21:38:00",43,69.75,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5215748024,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193580415,"2026-08-11 21:38:00",44,74.75,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5215742042,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",193580385,"2026-08-11 21:38:00",42,87.15,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5215748258,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",193580385,"2026-08-11 21:38:00",80,68.15,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5215748257,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",193580385,"2026-08-11 21:38:00",101,53.15,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5215741877,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night)",193580421,"2026-08-11 21:38:00",12,94.85,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5215547456,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire",193608858,"2026-08-11 19:05:00",15,85.8,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5215547440,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire",193608895,"2026-08-11 19:05:00",23,65.8,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5215541518,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (2/2)",193564857,"2026-08-11 19:05:00",71,73.45,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Classic",5215541498,"MLB Satellite to NFL 9-9 $20 Wednesday Kickoff Millionaire (1/2)",193564857,"2026-08-11 19:05:00",74,71.6,"$0.00","$0.00",95,"$0.25","$20.00",1
"MLB","Showdown Captain Mode",5215589473,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193565122,"2026-08-11 19:05:00",20,30,"$0.00","$0.00",22,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5215583919,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193565124,"2026-08-11 19:05:00",2,59.63,"$0.00","$0.00",21,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5215584100,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193565126,"2026-08-11 19:05:00",9,56.28,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5215584117,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (SEA @ NYY)",193565127,"2026-08-11 19:05:00",37,31,"$0.00","$0.00",41,"$0.10","$5.00",1
"MLB","Classic",5215462290,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193614296,"2026-08-11 18:40:00",19,71.35,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5215462166,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193565089,"2026-08-11 18:40:00",7,93.05,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5215468464,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193565090,"2026-08-11 18:40:00",9,98.45,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5215468517,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193565092,"2026-08-11 18:40:00",57,60.75,"$0.00","$0.00",59,"$0.10","$5.00",1
"MLB","Classic",5215468480,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Turbo)",193609753,"2026-08-11 18:40:00",15,78.75,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5214787047,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193569906,"2026-08-10 21:38:00",23,51.55,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5214799983,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire (Night)",193571389,"2026-08-10 21:38:00",6,118.6,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5214787041,"MLB SUPERSatellite to NFL 9-13 $5 Fantasy Football Millionaire [2x] (Night)",193489065,"2026-08-10 21:38:00",22,107.45,"$0.00","$0.00",47,"$0.25","$10.00",2
"MLB","Classic",5214666537,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",193566171,"2026-08-10 19:07:00",42,95.6,"$0.00","$0.00",96,"$0.25","$25.00",1
"MLB","Classic",5214656664,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",193566171,"2026-08-10 19:07:00",43,95.55,"$0.00","$0.00",96,"$0.25","$25.00",1
"MLB","Classic",5214666561,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",193566171,"2026-08-10 19:07:00",50,93.2,"$0.00","$0.00",96,"$0.25","$25.00",1
"MLB","Classic",5214666798,"MLB Satellite to NFL Best Ball $25 Millionaire",193567495,"2026-08-10 19:07:00",59,80.65,"$0.00","$0.00",92,"$0.25","$25.00",1
"MLB","Classic",5214656944,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire",193562524,"2026-08-10 19:07:00",9,110,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Classic",5214666782,"MLB Satellite to NFL 9-13 $5 Fantasy Football Millionaire",193562523,"2026-08-10 19:07:00",22,79.2,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5213739658,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (HOU @ SD)",193513999,"2026-08-09 20:20:00",2,61.08,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5213733342,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (HOU @ SD)",193514633,"2026-08-09 20:20:00",3,57.5,"$0.00","$0.00",23,"$0.25","$5.00",1
"MLB","Showdown Captain Mode",5213733808,"MLB Showdown Satellite to NFL 9-13 $5 Fantasy Football Millionaire (HOU @ SD)",193516017,"2026-08-09 20:20:00",5,65.08,"$0.00","$0.00",23,"$0.25","$5.00",1
